Sensor: LSM6DSL Gyroscope
Vendor: STM
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
475080245218999;0.1051;0.0223;-0.0456;
475080265221076;0.0476;0.0205;0.0290;
475080285218538;-0.0642;-0.0186;0.0082;
475080305220230;-0.0709;-0.0333;0.0216;
475080325219230;0.0409;-0.0052;-0.0217;
475080345221345;0.0391;0.0346;0.0094;
475080365222615;-0.0104;0.0040;-0.0065;
475080385228153;-0.0416;-0.0271;0.0186;
475080405223807;-0.0000;-0.0235;-0.0352;
475080425226268;0.0037;0.0248;-0.0278;
475080445153961;-0.0055;0.0028;-0.0291;
475080465224076;0.1533;0.0089;0.0131;
475080485209615;-0.0391;0.0126;0.0119;
475080505203653;-0.1265;-0.0070;-0.0272;
475080525217076;-0.0214;-0.0039;-0.0266;
475080545223615;0.0617;-0.0119;0.0186;
475080565222461;0.0269;0.0101;0.0247;
475080585221884;-0.0550;0.0034;0.0003;
475080605148538;-0.0391;-0.0100;-0.0120;
475080625219807;-0.0611;-0.0027;-0.0187;
475080645217114;-0.0122;0.0089;0.0003;
475080665222884;0.0519;0.0187;0.0094;
475080685220037;0.0415;0.0291;-0.0168;
475080705218268;-0.0550;0.0291;0.0351;
475080725224614;-0.0758;-0.0259;-0.0059;
475080746024345;0.0146;-0.0137;0.0235;
475080766409730;0.0385;-0.0082;-0.0107;
475080785220307;-0.0073;0.0236;0.0229;
475080806467960;0.0055;0.0260;-0.0272;
475080825178960;0.0385;-0.0052;-0.0004;
475080845183384;-0.0189;-0.0290;0.0357;
475080865176845;0.0183;0.0138;-0.0095;
475080885174883;0.0550;0.0468;-0.0168;
475080905177499;0.0085;0.0113;-0.0205;
475080925184999;-0.0764;-0.0070;0.0058;
475080945176268;-0.0416;0.0174;-0.0370;
475080965177230;0.0263;0.0028;-0.0156;
475080985221537;-0.0495;-0.0039;0.0064;
475081005229037;0.0104;0.0205;-0.0071;
475081025240537;0.0446;0.0119;0.0192;
475081045252114;-0.0135;-0.0180;-0.0156;
475081065240730;-0.1063;0.0058;-0.0168;
475081085230076;0.0122;0.0370;-0.0486;
475081105227653;0.0721;0.0272;0.0064;
475081125227729;-0.0092;-0.0149;0.0204;
475081145243845;-0.0819;0.0028;0.0070;
475081165229153;0.0165;0.0199;-0.0193;
475081185224576;-0.0147;-0.0271;0.0119;
475081205231191;-0.0391;-0.0155;0.0265;
475081225238845;0.0843;0.0119;-0.0193;
475081245242845;0.0947;0.0425;-0.0248;
475081265151614;-0.0593;-0.0125;-0.0040;
475081285209460;-0.0507;-0.0149;0.0290;
475081305199383;0.0666;0.0211;-0.0248;
475081325194268;0.0855;0.0248;0.0320;
475081345192268;-0.0568;-0.0180;0.0064;
475081365224537;-0.1069;-0.0082;-0.0022;
475081385225614;0.0562;0.0236;-0.0346;
475081405219999;0.1020;0.0138;0.0259;
475081425219460;-0.0739;-0.0137;0.0308;
475081445221883;0.0244;0.0370;-0.0211;
475081465235152;0.0379;0.0413;-0.0059;
475081485234998;-0.1045;-0.0162;0.0247;
475081505216498;-0.0819;-0.0284;0.0064;
475081525219883;0.0623;0.0260;-0.0211;
475081545219383;0.0287;0.0291;-0.0205;
475081565224421;-0.1112;0.0107;0.0155;
475081585221075;-0.0782;-0.0210;-0.0156;
475081605142729;0.0293;-0.0180;0.0229;
475081625236037;0.0470;0.0138;0.0039;
475081645232191;-0.0935;0.0321;-0.0242;
475081665219037;-0.0611;-0.0076;-0.0046;
475081685227806;0.0189;-0.0070;0.0119;
475081705220768;-0.1222;0.0058;-0.0297;
475081725147652;-0.0886;-0.0027;-0.0138;
475081748815229;0.0898;-0.0003;0.0247;
475081765157883;-0.0025;-0.0009;0.0070;
475081785145844;-0.1094;0.0107;-0.0083;
475081805169921;-0.0293;0.0156;-0.0340;
475081825149421;0.0715;0.0040;-0.0175;
475081845174306;-0.0238;0.0046;0.0314;
475081865130960;-0.0556;-0.0009;0.0125;
475081885176383;-0.0031;0.0003;-0.0193;
475081905192190;-0.0135;0.0016;-0.0223;
475081925175844;-0.1087;-0.0113;0.0161;
475081945176306;0.0079;-0.0107;-0.0254;
475081965170883;0.0647;0.0046;0.0180;
475081985216421;-0.0470;0.0003;0.0106;
475082005222767;-0.0495;0.0150;-0.0113;
475082025222652;-0.0251;-0.0021;-0.0046;
475082045229767;-0.0092;-0.0216;0.0302;
475082065228921;-0.0806;-0.0021;0.0400;
475082085222344;-0.0373;0.0315;-0.0095;
475082105216883;-0.0061;0.0168;-0.0321;
475082125220613;-0.0061;-0.0320;0.0448;
475082145218498;-0.0587;-0.0125;0.0436;
475082165222421;-0.0324;-0.0125;-0.0297;
475082185226113;0.0880;0.0077;0.0259;
475082205223306;-0.0336;-0.0314;0.0675;
475082225224229;-0.1149;0.0236;-0.0236;
475082245218921;-0.0544;0.0388;-0.0675;
475082265227652;0.0470;-0.0149;0.0412;
475082285222229;-0.0141;-0.0229;0.0699;
475082305220267;-0.0128;0.0046;-0.0236;
475082325222421;-0.0214;0.0126;-0.0083;
475082345221498;0.0293;-0.0052;-0.0199;
475082365224652;0.0342;0.0016;0.0186;
475082385221959;0.0183;-0.0076;0.0290;
475082405226229;0.0464;-0.0375;-0.0028;
475082425223421;-0.0837;0.0217;-0.0559;
475082445224421;-0.0385;-0.0168;0.0442;
475082465151805;0.0427;-0.0534;0.0149;
475082485217652;-0.0018;0.0150;-0.0340;
475082505149228;-0.0916;0.0346;-0.0376;
475082525227190;0.0104;0.0052;0.0039;
475082545223498;0.0489;-0.0296;-0.0113;
475082565225152;-0.0996;0.0046;-0.0040;
475082585224805;-0.1277;-0.0009;-0.0101;
475082605223305;0.0415;-0.0039;0.0131;
475082625153228;0.0146;-0.0180;-0.0059;
475082645147113;-0.1582;-0.0235;0.0155;
475082665259959;-0.0275;0.0193;-0.0559;
475082685229267;-0.0025;-0.0131;0.0357;
475082705145074;-0.0416;-0.0443;0.0748;
475082725217036;-0.0721;0.0058;-0.0028;
475082745236498;-0.0611;0.0242;-0.0504;
475082767490074;0.0030;-0.0088;0.0100;
475082785154421;-0.0312;-0.0296;0.0448;
475082805151882;-0.0269;0.0168;-0.0413;
475082825190767;-0.0367;0.0339;-0.0401;
475082845122497;0.0092;-0.0308;0.0235;
475082865172305;0.0311;-0.0021;-0.0034;
475082885485651;-0.0635;0.0016;-0.0083;
475082905177690;0.0696;-0.0045;0.0229;
475082925182420;-0.0470;-0.0045;0.0174;
475082945231959;-0.0116;-0.0290;-0.0187;
475082965200344;0.0501;0.0095;-0.0101;
475082985142574;0.0898;-0.0186;-0.0333;
475083005194151;-0.0238;0.0113;0.0363;
475083025223920;0.0201;-0.0241;-0.0272;
475083045220267;0.0825;-0.0070;0.0241;
475083065224843;0.0024;-0.0045;-0.0523;
475083085236574;-0.0306;0.0205;0.0058;
475083105146305;-0.0116;-0.0210;0.0051;
475083125223228;0.0880;0.0077;-0.0101;
475083145225305;-0.0507;-0.0033;-0.0034;
475083165225843;-0.0697;-0.0174;-0.0327;
475083185249613;0.0098;-0.0070;0.0394;
475083205224228;0.0305;-0.0094;-0.0407;
475083225238843;-0.0568;0.0260;0.0174;
475083245203959;-0.0257;-0.0198;-0.0089;
475083265210036;0.0586;-0.0039;0.0119;
475083285171920;-0.0159;-0.0045;-0.0168;
475083305197036;-0.0599;0.0071;0.0070;
475083325195036;0.0342;0.0003;-0.0193;
475083345219920;0.0470;-0.0033;-0.0107;
475083365217882;-0.0018;-0.0204;0.0400;
475083385222574;-0.0092;-0.0082;-0.0065;
475083405224843;0.0373;0.0211;-0.0193;
475083425224959;0.0171;0.0132;0.0021;
475083445222920;-0.0361;-0.0094;0.0131;
475083465228189;-0.0043;0.0034;-0.0052;
475083485248843;0.0305;0.0065;0.0033;
475083505262574;0.0006;-0.0027;0.0265;
475083525228805;0.0067;-0.0070;0.0137;
475083545222035;0.0055;-0.0021;-0.0052;
475083565227189;0.0146;0.0260;-0.0346;
475083585226535;-0.0428;0.0119;-0.0065;
475083605227882;-0.0098;-0.0265;0.0363;
475083625251458;0.0238;-0.0027;-0.0272;
475083645221651;0.0061;0.0474;-0.0394;
475083665246112;-0.0269;0.0010;0.0192;
475083685223035;0.0629;0.0113;-0.0107;
475083705255343;0.0146;0.0413;-0.0077;
475083725225728;-0.0648;-0.0009;0.0009;
475083748083651;-0.1039;0.0101;0.0198;
475083765154958;0.0037;0.0260;-0.0566;
475083785152458;-0.0055;0.0181;0.0369;
475083805164651;-0.0489;-0.0247;0.0125;
475083825961689;-0.0336;0.0266;-0.0065;
475083845172804;-0.0165;0.0376;-0.0419;
475083865130458;0.0012;0.0217;0.0064;
475083885172881;-0.0367;-0.0015;0.0204;
475083905129958;-0.0397;0.0101;-0.0040;
475083925173997;0.0037;0.0089;-0.0040;
475083945174151;-0.0171;0.0083;0.0045;
475083965178689;-0.0067;0.0077;0.0027;
475083985171574;0.0373;0.0156;-0.0156;
475084005230497;0.0116;0.0260;-0.0352;
475084025229535;-0.0501;0.0058;0.0174;
475084045240112;0.0256;0.0150;0.0155;
475084065227804;0.0287;0.0144;-0.0089;
475084085228920;-0.0275;0.0229;0.0106;
475084105238035;-0.0837;-0.0015;0.0027;
475084125222997;0.0318;0.0254;0.0003;
475084145217573;0.0916;0.0559;-0.0394;
475084165220150;-0.0916;0.0058;0.0332;
475084185217573;-0.0446;0.0113;0.0363;
475084205224996;0.0702;0.0113;-0.0327;
475084225165035;0.0146;0.0376;-0.0175;
475084245220958;-0.0855;0.0107;0.0125;
475084265223573;0.0360;0.0022;0.0070;
475084285226727;0.1014;0.0272;-0.0181;
475084305261766;0.0244;0.0407;-0.0297;
475084325203343;-0.0727;0.0242;0.0088;
475084345224458;0.0006;0.0187;0.0027;
475084365223843;0.0489;0.0327;-0.0138;
475084385226189;-0.0214;0.0242;0.0143;
475084405224112;-0.0550;0.0242;0.0003;
475084425152419;0.0195;0.0553;-0.0382;
475084445227535;0.0250;0.0627;-0.0199;
475084465225573;-0.0562;0.0107;0.0247;
475084485223266;-0.0342;0.0229;0.0009;
475084505223496;0.0214;0.0492;-0.0352;
475084525174996;0.0055;0.0492;-0.0022;
475084545148112;-0.0684;0.0315;-0.0028;
475084565221842;-0.0299;0.0205;-0.0010;
475084585217689;0.1057;0.0260;-0.0156;
475084605234342;0.0678;0.0437;0.0039;
475084625264765;-0.0813;0.0352;0.0100;
475084645209227;-0.0446;0.0168;0.0051;
475084665248304;0.0360;0.0101;0.0137;
475084685267881;-0.0556;0.0077;0.0106;
475084705224573;-0.0568;0.0400;0.0082;
475084725224765;0.0770;0.0382;0.0076;
475084745170381;0.0745;0.0688;-0.0285;
475084765156265;-0.0923;0.0260;-0.0052;
475084785153419;-0.1179;0.0058;0.0705;
475084805142227;0.0409;0.0297;-0.0107;
475084825184573;0.0739;0.0602;0.0015;
475084845180996;-0.0923;0.0272;0.0003;
475084865171958;-0.0183;0.0162;0.0442;
475084885172265;0.0886;0.0284;0.0155;
475084905220342;0.0715;0.0565;-0.0217;
475084925267688;-0.0813;0.0211;0.0473;
475084945203804;0.0293;0.0248;0.0100;
475084965216073;0.0678;0.0254;-0.0089;
475084985223804;-0.0092;0.0333;0.0296;
475085005228188;-0.0947;0.0572;-0.0297;
475085025224034;-0.0006;0.0437;-0.0266;
475085045221650;0.0855;0.0236;0.0039;
475085065225342;-0.0128;0.0260;0.0216;
475085085221073;-0.1032;0.0504;-0.0065;
475085105224496;-0.0031;0.0437;-0.0211;
475085125246996;0.0721;0.0150;0.0064;
475085145148650;-0.0177;0.0193;0.0229;
475085165222650;-0.0049;0.0346;-0.0089;
475085185220303;0.1118;0.0639;-0.0248;
475085205222342;-0.0196;0.0315;0.0039;
475085225224342;-0.1509;-0.0027;0.0357;
475085245222419;0.0586;0.0498;-0.0223;
475085265225419;0.0892;0.0712;-0.0175;
475085285315150;-0.0794;0.0101;0.0155;
475085305225765;-0.1112;0.0126;0.0204;
475085325251996;0.0721;0.0315;-0.0205;
475085345226919;0.1136;0.0492;-0.0126;
475085365222919;-0.1124;0.0223;0.0314;
475085385230650;-0.0929;0.0022;-0.0107;
475085405223073;0.0012;-0.0204;0.0436;
475085425223149;0.0195;0.0022;-0.0217;
475085445237919;-0.0519;0.0291;0.0241;
475085465238342;0.0409;0.0205;-0.0022;
475085485193688;0.0324;0.0058;0.0064;
475085505215803;-0.0202;0.0022;-0.0291;
475085525238919;-0.0391;0.0315;0.0302;
475085545228996;0.0440;-0.0186;0.0247;
475085565226342;0.0079;-0.0058;0.0284;
475085585224265;-0.0141;-0.0131;-0.0456;
475085605226880;-0.0428;0.0003;0.0791;
475085625252226;0.1008;-0.0119;-0.0089;
475085645229919;0.0195;0.0065;0.0076;
475085665223957;-0.0825;0.0034;-0.0022;
475085685219034;-0.0629;-0.0137;0.0009;
475085705216649;0.0684;-0.0113;-0.0248;
475085725223649;0.0409;0.0150;0.0149;
475085747550495;-0.0959;0.0040;0.0082;
475085765156688;-0.0556;0.0162;-0.0266;
475085785147572;0.0305;-0.0052;-0.0388;
475085805144034;0.0140;0.0113;0.0424;
475085825143649;-0.0617;-0.0052;0.0027;
475085845172880;-0.0153;-0.0180;0.0204;
475085865173611;0.0153;-0.0400;0.0167;
475085885223572;0.0128;-0.0088;0.0125;
475085905226380;0.0519;-0.0155;0.0113;
475085925365765;0.1350;-0.0149;0.0241;
475085945232841;-0.0171;-0.0302;0.0039;
475085965147764;-0.1155;-0.0058;-0.0101;
475085985237803;0.0495;-0.0504;-0.0010;
475086005218111;0.0489;-0.0369;0.0931;
475086025218841;-0.0159;-0.0412;-0.0266;
475086045354341;-0.1790;-0.0253;0.0387;
475086065228187;0.0214;-0.0803;-0.0278;
475086085223764;0.1496;-0.0595;0.0681;
475086105220803;0.0079;-0.0491;-0.0034;
475086125184726;-0.0996;-0.0302;0.0119;
475086145217341;-0.0214;-0.0998;-0.0034;
475086165219572;-0.0214;-0.0724;-0.0223;
475086185221572;-0.1313;-0.0662;0.0320;
475086205221264;0.0269;-0.0577;-0.0315;
475086225235303;0.0782;-0.0241;-0.0193;
475086245224764;-0.0788;-0.0638;-0.0413;
475086265223149;-0.0556;-0.0864;0.0198;
475086285248457;0.0586;-0.0455;-0.0376;
475086305222341;0.0806;-0.0186;-0.0388;
475086325226149;-0.0758;-0.0430;-0.0089;
475086345228418;-0.1045;-0.0852;0.0021;
475086365222956;0.0177;-0.0650;-0.0120;
475086385224533;0.0825;-0.0070;-0.0413;
475086405232495;-0.0556;-0.0687;0.0167;
475086425224803;0.0696;-0.0504;0.0033;
475086445236495;0.0073;-0.0229;-0.0651;
475086465227572;-0.1020;-0.0510;-0.0419;
475086485240341;-0.0599;-0.0449;-0.0217;
475086505153533;0.0745;-0.0113;-0.0419;
475086525228879;0.0299;-0.0192;-0.0181;
475086545243610;-0.0629;-0.0375;-0.0254;
475086565241918;-0.0935;-0.0125;-0.0529;
475086585235302;0.0238;0.0034;-0.0272;
475086605219879;0.0452;-0.0284;0.0009;
475086625245456;-0.0464;-0.0198;-0.0107;
475086645221764;-0.0580;-0.0039;-0.0425;
475086665216110;0.0214;-0.0247;-0.0046;
475086685482149;-0.0452;-0.0076;-0.0333;
475086705222225;-0.0214;-0.0039;0.0064;
475086725221649;0.0757;-0.0070;0.0137;
475086752400072;0.0385;0.0174;-0.0132;
475086785149841;-0.0348;-0.0088;0.0174;
475086805153533;0.1142;0.0034;0.0045;
475086825187956;0.0189;0.0107;-0.0211;
475086845137841;-0.0745;-0.0363;0.0522;
475086865177341;-0.0122;-0.0278;-0.0107;
475086885175725;0.0806;0.0486;-0.0065;
475086905175610;-0.0061;-0.0162;0.0235;
475086925226995;0.0318;0.0028;0.0174;
475086945221264;0.0201;-0.0076;-0.0022;
475086965235418;-0.0153;-0.0308;-0.0266;
475086985229879;-0.0122;-0.0113;0.0302;
475087005174302;0.0256;-0.0351;0.0161;
475087025261571;0.0489;0.0058;-0.0138;
475087045227725;-0.0666;-0.0052;-0.0340;
475087065228725;-0.0629;-0.0473;0.0284;
475087085225571;0.0727;-0.0180;0.0070;
475087105222648;0.0507;0.0236;-0.0272;
475087125224917;-0.0477;-0.0070;-0.0346;
475087145226610;-0.0373;-0.0467;0.0534;
475087165152071;-0.0397;0.0016;-0.0627;
475087185223802;0.0238;0.0388;-0.0376;
475087205224879;0.0244;0.0003;-0.0168;
475087225222994;-0.0196;0.0217;0.0265;
475087245225802;-0.0403;0.0150;-0.0517;
475087265228610;-0.0281;0.0346;-0.0602;
475087285222225;-0.0232;0.0327;-0.0016;
475087305239994;0.0092;0.0327;0.0167;
475087325228033;-0.0092;0.0248;0.0021;
475087345247956;-0.0721;0.0272;-0.0303;
475087365181379;-0.0782;0.0223;-0.0052;
475087385146302;0.0599;0.0162;0.0406;
475087405223379;0.0134;0.0431;-0.0309;
475087425224225;-0.0147;0.0431;-0.0059;
475087445223533;-0.0031;0.0266;0.0180;
475087465227148;0.0214;0.0040;-0.0150;
475087485221302;0.0153;0.0602;-0.0449;
475087505229071;-0.0299;0.0572;-0.0120;
475087525222571;0.0421;0.0199;0.0070;
475087545187109;-0.0104;0.0791;-0.0175;
475087565178033;0.0379;0.0370;0.0302;
475087585162686;0.1075;-0.0491;0.1847;
475087605457071;0.0641;-0.0070;0.0668;
475087625224609;-0.1417;0.0987;-0.0413;
475087645228917;-0.0403;0.0174;0.0864;
475087665230609;0.0825;-0.0375;0.0430;
475087685148763;-0.0648;0.1421;-0.1799;
475087705159917;-0.1100;0.1775;-0.1482;
475087725145225;0.0415;-0.0027;0.0705;
475087745171302;0.1148;-0.0363;0.0589;
475087765161148;-0.0629;0.0859;-0.0810;
475087785151686;0.0849;0.0712;-0.0278;
475087805269917;0.1167;0.0174;0.0510;
475087825150802;0.0739;0.0181;0.0418;
475087845135955;-0.1350;0.0254;-0.0480;
475087865173494;-0.0055;0.0645;-0.0431;
475087885172417;-0.0098;0.0871;-0.0303;
475087905170802;0.0159;0.0107;0.0125;
475087925169571;0.0788;0.0376;0.0546;
475087945170648;-0.0953;0.0816;-0.0535;
475087965192725;-0.1271;0.0743;-0.0340;
475087985204301;-0.0086;0.0297;0.0125;
475088005140571;0.0311;0.0474;0.0210;
475088025148878;-0.0599;0.0645;-0.0065;
475088045226263;-0.0843;0.0510;-0.0095;
475088065219686;-0.0495;0.0529;-0.0327;
475088085218917;-0.0012;0.0413;0.0064;
475088105223801;0.0330;0.0376;0.0528;
475088125221532;0.0189;0.0407;0.0119;
475088145224494;-0.0116;0.0669;0.0131;
475088165252109;-0.0483;0.0578;0.0204;
475088185225609;-0.0495;0.0303;-0.0040;
475088205219032;0.0018;0.0431;0.0357;
475088225226494;0.0012;0.0138;0.0412;
475088245228032;0.0183;0.0614;0.0058;
475088265224840;0.0385;0.0706;-0.0498;
475088285148147;-0.0202;0.0187;0.0632;
475088305221532;-0.0373;-0.0033;0.0558;
475088325230686;0.0611;0.0541;-0.0187;
475088345146532;0.0348;0.0755;-0.0254;
475088365254724;-0.0672;0.0297;-0.0059;
475088385224109;0.0012;0.0388;0.0320;
475088405232686;-0.0018;0.0339;0.0106;
475088425217070;0.0507;0.0156;-0.0028;
475088445225993;0.0012;0.0547;0.0381;
475088465227801;0.0250;0.0217;-0.0187;
475088485224801;0.0409;-0.0015;0.0742;
475088505221917;-0.0189;0.0083;-0.0083;
475088525228955;-0.0434;0.0633;0.0021;
475088545223301;0.0635;0.0315;0.0058;
475088565227186;-0.0354;-0.0058;0.0345;
475088585235532;-0.0477;-0.0015;0.0051;
475088605222301;0.0043;0.0339;0.0088;
475088625360493;0.0788;0.0119;0.0174;
475088645224070;-0.0452;0.0260;0.0119;
475088665233416;0.0085;0.0065;-0.0022;
475088685220455;0.0159;0.0107;0.0027;
475088705231070;-0.0403;0.0101;-0.0468;
475088725227032;0.0067;-0.0052;0.0381;
475088747901878;0.0458;-0.0143;0.0522;
475088765173224;0.0256;-0.0045;-0.0095;
475088785151762;-0.0550;0.0144;0.0100;
475088805159186;0.0018;-0.0345;0.0198;
475088825145955;0.0751;-0.0070;0.0687;
475088845186647;0.0226;-0.0119;-0.0016;
475088865181685;-0.0666;-0.0302;0.0320;
475088885183301;-0.0477;-0.0247;-0.0278;
475088905189762;-0.0318;-0.0314;0.0027;
475088925222762;-0.0055;-0.0705;0.0345;
475088945226185;0.0434;-0.0314;-0.0107;
475088965926570;-0.0025;-0.0003;0.0137;
475088985222801;0.0391;-0.0216;-0.0242;
475089005149801;0.0146;-0.0406;0.0064;
475089025239147;0.0146;-0.0766;0.0387;
475089045211685;0.0684;-0.0259;0.0204;
475089065211262;0.0623;-0.0070;-0.0401;
475089085215224;-0.0562;-0.0125;0.0009;
475089105239339;-0.0758;-0.0632;0.0235;
475089125233608;0.0696;-0.0339;0.0039;
475089145225185;-0.0080;-0.0143;-0.0156;
475089165227224;-0.0043;-0.0259;-0.0107;
475089185246916;0.0397;-0.0009;0.0204;
475089205150878;-0.0196;-0.0314;-0.0419;
475089225220878;-0.1045;-0.0326;0.0125;
475089245226147;-0.0006;-0.0162;-0.0278;
475089265224954;0.0947;-0.0064;0.0009;
475089285218031;-0.0220;-0.0394;0.0143;
475089305229493;-0.1210;-0.0369;-0.0034;
475089325220685;-0.0232;-0.0259;-0.0358;
475089345143416;0.0812;-0.0296;0.0113;
475089365224070;-0.0293;-0.0302;0.0076;
475089385253108;-0.0935;-0.0247;-0.0352;
475089405147647;0.0525;-0.0137;-0.0004;
475089425221570;-0.0373;-0.0656;0.0247;
475089445221724;-0.0416;-0.0369;-0.0040;
475089465221185;0.0030;0.0089;-0.0462;
475089485226916;0.0330;-0.0113;0.0198;
475089505228685;-0.0538;-0.0607;0.0308;
475089525228570;-0.0348;-0.0461;0.0167;
475089545226916;0.0250;-0.0033;-0.0382;
475089565221108;0.0324;0.0016;0.0039;
475089585233223;-0.1081;-0.0296;0.0375;
475089605144223;-0.0538;-0.0412;-0.0107;
475089625237916;-0.0232;-0.0455;0.0271;
475089645226839;-0.0745;-0.0168;-0.0675;
475089665236223;-0.0629;-0.0424;0.0137;
475089685222993;0.0513;-0.0443;0.0412;
475089705235762;0.0305;-0.0064;-0.0150;
475089725153416;-0.0629;0.0028;-0.0150;
475089746186493;-0.0959;-0.0772;0.0253;
475089765148146;0.0599;-0.0485;0.0082;
475089785139185;-0.0874;0.0291;-0.0559;
475089805157492;-0.0770;-0.0003;-0.0095;
475089825187146;-0.0562;-0.0638;0.0418;
475089845294031;-0.0361;-0.0577;-0.0370;
475089865171262;0.0159;0.0162;-0.0474;
475089885172608;0.0458;-0.0100;-0.0193;
475089905170031;0.0599;-0.0650;0.0375;
475089925220415;0.1112;-0.0131;-0.0278;
475089945225839;0.0281;0.0211;-0.0566;
475089965226915;-0.0709;-0.0100;-0.0340;
475089985224492;-0.0623;-0.0669;0.0430;
475090005222492;0.1154;-0.0705;0.0284;
475090025226031;0.0305;0.0126;-0.0352;
475090045233685;-0.0348;-0.0052;-0.0321;
475090065233762;0.0165;-0.0827;0.0229;
475090085154223;-0.0196;-0.0632;0.0369;
475090105232531;0.0318;-0.0284;-0.0358;
475090125229454;0.0739;-0.0033;-0.0089;
475090145232415;0.0201;-0.0326;0.0210;
475090165231608;-0.0568;-0.0333;-0.0309;
475090185152685;-0.0452;-0.0571;0.0113;
475090205217838;0.0275;-0.0766;-0.0150;
475090225237800;-0.0092;-0.0229;0.0088;
475090245231992;0.0079;-0.0589;0.0058;
475090265230723;0.0079;-0.0650;0.0296;
475090285227954;-0.0715;-0.0595;-0.0376;
475090305158415;-0.0257;-0.0381;-0.0150;
475090325222031;0.0434;-0.0675;0.0137;
475090345249300;0.0599;-0.0772;0.0375;
475090365237146;-0.0886;-0.0345;-0.0437;
475090385245069;-0.0519;-0.0369;-0.0059;
475090405162415;-0.0055;-0.1127;0.0546;
475090425235300;-0.0562;-0.0888;0.0076;
475090445232030;0.0556;-0.0155;-0.0596;
475090465232607;0.0067;-0.0412;0.0070;
475090485232838;-0.0177;-0.0797;0.0277;
475090505247261;-0.0409;-0.0711;0.0277;
475090525152300;-0.0299;-0.0681;-0.0260;
475090545138915;0.0403;-0.0436;0.0216;
475090565146953;0.0629;-0.0528;-0.0370;
475090585195607;-0.0525;-0.0510;0.0155;
475090605178915;-0.0629;-0.1059;-0.0028;
475090625199838;0.0373;-0.0797;0.0094;
475090645175569;-0.0703;-0.0131;-0.0822;
475090665170992;-0.0037;-0.0717;-0.0272;
475090685223646;0.0983;-0.0546;-0.0004;
475090705196338;-0.0373;-0.0351;-0.0285;
475090725193453;-0.0287;-0.0956;0.0204;
475090745251492;0.0892;-0.1243;0.0290;
475090765336184;0.0073;-0.0412;-0.0321;
475090785212146;-0.0580;-0.0186;-0.0596;
475090805142992;0.1008;-0.1059;0.1017;
475090825203261;0.0244;-0.1286;0.0143;
475090845134223;-0.1002;-0.0424;-0.0297;
475090865158030;-0.0403;-0.0840;0.0143;
475090886732761;0.0562;-0.1316;-0.0236;
475090905148146;0.0800;-0.0797;0.0974;
475090925979030;0.0452;-0.0571;-0.0737;
475090945227069;-0.0000;-0.0388;-0.0126;
475090965151799;-0.0819;-0.0992;0.0137;
475090985229492;0.0201;-0.0943;0.0088;
475091005243069;0.1295;-0.0559;0.0345;
475091025159492;0.0226;-0.0620;0.0045;
475091045227184;-0.0874;-0.1029;0.0760;
475091065223684;-0.0385;-0.1292;0.0326;
475091085224992;0.0043;-0.0308;0.0326;
475091105225299;0.0012;-0.0424;-0.0346;
475091125230415;-0.0257;-0.0998;0.0522;
475091145233222;0.0586;-0.0736;0.0125;
475091165236799;-0.0788;-0.0583;-0.0333;
475091185232492;-0.0715;-0.0675;-0.0346;
475091205253761;0.0318;-0.1023;0.0009;
475091225148376;-0.0128;-0.0595;-0.0089;
475091245145991;0.0208;-0.0626;-0.0376;
475091265163684;-0.0257;-0.0956;0.0149;
475091285234645;-0.0910;-0.0888;-0.0584;
475091305231568;-0.0153;-0.0369;-0.0706;
475091325169453;0.0825;-0.0583;-0.0162;
475091345135530;-0.0141;-0.0852;0.0058;
475091365147838;-0.1448;-0.0870;-0.0175;
475091385144645;0.0654;-0.0369;-0.0474;
475091405151761;-0.0446;-0.0626;-0.0462;
475091425137799;-0.0751;-0.1011;0.0125;
475091445208799;0.0507;-0.1011;0.0149;
475091465197068;0.1142;-0.0345;-0.0401;
475091485201261;-0.0226;-0.0247;-0.0761;
475091505201607;-0.0788;-0.0791;-0.0291;
475091525196222;0.0415;-0.0895;-0.0376;
475091545200607;0.0751;-0.0326;-0.0297;
475091565231607;0.0397;-0.0168;-0.0657;
475091585242453;-0.0379;-0.0302;-0.0431;
475091605244376;-0.0354;-0.0638;-0.0541;
475091625222991;-0.0293;-0.0772;0.0253;
475091645232607;-0.1039;-0.0259;-0.0902;
475091665230183;-0.0141;-0.0223;-0.0327;
475091685238837;0.0434;-0.0296;0.0192;
475091705240683;-0.0587;-0.0247;-0.0309;
475091725151837;-0.0806;-0.0155;-0.0407;
475091745371453;-0.0495;-0.0296;-0.0474;
475091765166260;0.0299;-0.0137;-0.0236;
475091785289453;0.0024;0.0040;-0.0004;
475091805144030;-0.0043;-0.0039;-0.0168;
475091825126722;-0.0733;-0.0388;0.0247;
475091845190183;-0.0373;-0.0229;-0.0547;
475091865224453;-0.0000;0.0284;-0.0352;
475091885215645;0.0421;-0.0241;-0.0370;
475091905210645;0.0525;-0.0058;-0.0107;
475091925211760;0.0183;0.0058;-0.0010;
475091945211299;0.0140;0.0101;-0.0462;
475091965210376;-0.0458;-0.0168;-0.0254;
475091985229529;-0.0293;0.0040;-0.0614;
475092005230222;0.0501;0.0211;-0.0071;
475092025231106;0.0635;0.0022;-0.0046;
475092045238414;-0.1014;0.0339;-0.0608;
